in Sa,Frequency in Hz,Gain in dB,Phase in °,Amplitude in Vpp
2.80E+02,6.166E+03,-5.783E+01,-1.732E+02,5.000E+00
2.81E+02,6.310E+03,-5.780E+01,-1.734E+02,5.000E+00
2.82E+02,6.457E+03,-5.776E+01,-1.737E+02,5.000E+00
2.83E+02,6.607E+03,-5.777E+01,-1.741E+02,5.000E+00
2.84E+02,6.761E+03,-5.773E+01,-1.746E+02,5.000E+00
2.85E+02,6.918E+03,-5.773E+01,-1.749E+02,5.000E+00
2.86E+02,7.079E+03,-5.772E+01,-1.753E+02,5.000E+00
2.87E+02,7.244E+03,-5.770E+01,-1.755E+02,5.000E+00
2.88E+02,7.413E+03,-5.770E+01,-1.759E+02,5.000E+00
2.89E+02,7.586E+03,-5.769E+01,-1.764E+02,5.000E+00
2.90E+02,7.762E+03,-5.768E+01,-1.767E+02,5.000E+00
2.91E+02,7.943E+03,-5.764E+01,-1.769E+02,5.000E+00
2.92E+02,8.128E+03,-5.764E+01,-1.773E+02,5.000E+00
2.93E+02,8.318E+03,-5.762E+01,-1.776E+02,5.000E+00
2.94E+02,8.511E+03,-5.762E+01,-1.780E+02,5.000E+00
2.95E+02,8.710E+03,-5.762E+01,-1.785E+02,5.000E+00
2.96E+02,8.913E+03,-5.759E+01,-1.790E+02,5.000E+00
2.97E+02,9.120E+03,-5.760E+01,-1.793E+02,5.000E+00
2.98E+02,9.333E+03,-5.760E+01,-1.795E+02,5.000E+00
2.99E+02,9.550E+03,-5.757E+01,-1.798E+02,5.000E+00
3.00E+02,9.772E+03,-5.757E+01,1.799E+02,5.000E+00
3.01E+02,1.000E+04,-5.756E+01,1.794E+02,5.000E+00
