in Sa,Frequency in Hz,Gain in dB,Phase in °,Amplitude in Vpp
2.49E+02,3.020E+03,-5.900E+01,1.783E+02,5.000E+00
2.50E+02,3.090E+03,-5.897E+01,1.784E+02,5.000E+00
2.51E+02,3.162E+03,-5.899E+01,1.783E+02,5.000E+00
2.52E+02,3.236E+03,-5.900E+01,1.782E+02,5.000E+00
2.53E+02,3.311E+03,-5.900E+01,1.780E+02,5.000E+00
2.54E+02,3.388E+03,-5.900E+01,1.778E+02,5.000E+00
2.55E+02,3.467E+03,-5.899E+01,1.778E+02,5.000E+00
2.56E+02,3.548E+03,-5.897E+01,1.778E+02,5.000E+00
2.57E+02,3.631E+03,-5.900E+01,1.778E+02,5.000E+00
2.58E+02,3.715E+03,-5.899E+01,1.777E+02,5.000E+00
2.59E+02,3.802E+03,-5.897E+01,1.775E+02,5.000E+00
2.60E+02,3.890E+03,-5.895E+01,1.775E+02,5.000E+00
2.61E+02,3.981E+03,-5.897E+01,1.774E+02,5.000E+00
2.62E+02,4.074E+03,-5.897E+01,1.771E+02,5.000E+00
2.63E+02,4.169E+03,-5.897E+01,1.771E+02,5.000E+00
2.64E+02,4.266E+03,-5.898E+01,1.769E+02,5.000E+00
2.65E+02,4.365E+03,-5.897E+01,1.766E+02,5.000E+00
2.66E+02,4.467E+03,-5.898E+01,1.764E+02,5.000E+00
2.67E+02,4.571E+03,-5.895E+01,1.766E+02,5.000E+00
2.68E+02,4.677E+03,-5.896E+01,1.766E+02,5.000E+00
2.69E+02,4.786E+03,-5.899E+01,1.767E+02,5.000E+00
2.70E+02,4.898E+03,-5.896E+01,1.764E+02,5.000E+00
2.71E+02,5.012E+03,-5.897E+01,1.762E+02,5.000E+00
2.72E+02,5.129E+03,-5.898E+01,1.758E+02,5.000E+00
2.73E+02,5.248E+03,-5.896E+01,1.757E+02,5.000E+00
2.74E+02,5.370E+03,-5.896E+01,1.758E+02,5.000E+00
2.75E+02,5.495E+03,-5.896E+01,1.757E+02,5.000E+00
2.76E+02,5.623E+03,-5.896E+01,1.756E+02,5.000E+00
2.77E+02,5.754E+03,-5.896E+01,1.755E+02,5.000E+00
2.78E+02,5.888E+03,-5.897E+01,1.751E+02,5.000E+00
2.79E+02,6.026E+03,-5.899E+01,1.751E+02,5.000E+00
2.80E+02,6.166E+03,-5.895E+01,1.749E+02,5.000E+00
2.81E+02,6.310E+03,-5.896E+01,1.747E+02,5.000E+00
2.82E+02,6.457E+03,-5.898E+01,1.747E+02,5.000E+00
2.83E+02,6.607E+03,-5.896E+01,1.745E+02,5.000E+00
