in s,C1 in V
6.6631000E-03,-2.068710E+00
6.6632840E-03,-2.069321E+00
6.6634680E-03,-2.069168E+00
6.6636520E-03,-2.070541E+00
6.6638360E-03,-2.072220E+00
6.6640200E-03,-2.074966E+00
6.6642040E-03,-2.074356E+00
6.6643880E-03,-2.078934E+00
6.6645720E-03,-2.080307E+00
6.6647560E-03,-2.081070E+00
6.6649400E-03,-2.083054E+00
6.6651240E-03,-2.084885E+00
6.6653080E-03,-2.087936E+00
6.6654920E-03,-2.089767E+00
6.6656760E-03,-2.087936E+00
6.6658600E-03,-2.090530E+00
6.6660440E-03,-2.092361E+00
6.6662280E-03,-2.095566E+00
6.6664120E-03,-2.095871E+00
6.6665960E-03,-2.099075E+00
6.6667800E-03,-2.098770E+00
6.6669640E-03,-2.098618E+00
6.6671480E-03,-2.101669E+00
6.6673320E-03,-2.102432E+00
6.6675160E-03,-2.105179E+00
6.6677000E-03,-2.105331E+00
6.6678840E-03,-2.107315E+00
6.6680680E-03,-2.109604E+00
6.6682520E-03,-2.110214E+00
6.6684360E-03,-2.112503E+00
6.6686200E-03,-2.112503E+00
6.6688040E-03,-2.114792E+00
6.6689880E-03,-2.118301E+00
6.6691720E-03,-2.119522E+00
6.6693560E-03,-2.119522E+00
6.6695400E-03,-2.120285E+00
6.6697240E-03,-2.121506E+00
6.6699080E-03,-2.124405E+00
6.6700920E-03,-2.126236E+00
6.6702760E-03,-2.125473E+00
6.6704600E-03,-2.127304E+00
6.6706440E-03,-2.128372E+00
6.6708280E-03,-2.131729E+00
6.6710120E-03,-2.131882E+00
6.6711960E-03,-2.134781E+00
6.6713800E-03,-2.136002E+00
6.6715640E-03,-2.136765E+00
6.6717480E-03,-2.139511E+00
6.6719320E-03,-2.140427E+00
6.6721160E-03,-2.143784E+00
6.6723000E-03,-2.144852E+00
6.6724840E-03,-2.144089E+00
6.6726680E-03,-2.147751E+00
6.6728520E-03,-2.148666E+00
6.6730360E-03,-2.148972E+00
6.6732200E-03,-2.151871E+00
6.6734040E-03,-2.155075E+00
6.6735880E-03,-2.155991E+00
6.6737720E-03,-2.154160E+00
6.6739560E-03,-2.155991E+00
6.6741400E-03,-2.158432E+00
6.6743240E-03,-2.159348E+00
6.6745080E-03,-2.161179E+00
6.6746920E-03,-2.164688E+00
6.6748760E-03,-2.165909E+00
6.6750600E-03,-2.166824E+00
6.6752440E-03,-2.166672E+00
6.6754280E-03,-2.168045E+00
6.6756120E-03,-2.167740E+00
6.6757960E-03,-2.169876E+00
6.6759800E-03,-2.171402E+00
6.6761640E-03,-2.173996E+00
6.6763480E-03,-2.176437E+00
6.6765320E-03,-2.180405E+00
6.6767160E-03,-2.180557E+00
6.6769000E-03,-2.181473E+00
6.6770840E-03,-2.181015E+00
6.6772680E-03,-2.183304E+00
6.6774520E-03,-2.185135E+00
6.6776360E-03,-2.187729E+00
6.6778200E-03,-2.186203E+00
6.6780040E-03,-2.189102E+00
6.6781880E-03,-2.189407E+00
6.6783720E-03,-2.190170E+00
6.6785560E-03,-2.192612E+00
6.6787400E-03,-2.194748E+00
6.6789240E-03,-2.196579E+00
6.6791080E-03,-2.196121E+00
6.6792920E-03,-2.198410E+00
6.6794760E-03,-2.199631E+00
6.6796600E-03,-2.201767E+00
6.6798440E-03,-2.201767E+00
6.6800280E-03,-2.206497E+00
6.6802120E-03,-2.206192E+00
6.6803960E-03,-2.208786E+00
6.6805800E-03,-2.210770E+00
6.6807640E-03,-2.211533E+00
6.6809480E-03,-2.211533E+00
6.6811320E-03,-2.211533E+00
6.6813160E-03,-2.213669E+00
6.6815000E-03,-2.217178E+00
6.6816840E-03,-2.217178E+00
6.6818680E-03,-2.217026E+00
6.6820520E-03,-2.218552E+00
6.6822360E-03,-2.220688E+00
6.6824200E-03,-2.223587E+00
6.6826040E-03,-2.222061E+00
6.6827880E-03,-2.225876E+00
6.6829720E-03,-2.227859E+00
6.6831560E-03,-2.227707E+00
6.6833400E-03,-2.229233E+00
6.6835240E-03,-2.229080E+00
6.6837080E-03,-2.231979E+00
6.6838920E-03,-2.233505E+00
6.6840760E-03,-2.232895E+00
6.6842600E-03,-2.237930E+00
6.6844440E-03,-2.236862E+00
6.6846280E-03,-2.238846E+00
6.6848120E-03,-2.238083E+00
6.6849960E-03,-2.240219E+00
6.6851800E-03,-2.241440E+00
6.6853640E-03,-2.241745E+00
6.6855480E-03,-2.241898E+00
6.6857320E-03,-2.246170E+00
6.6859160E-03,-2.248917E+00
6.6861000E-03,-2.247849E+00
6.6862840E-03,-2.251968E+00
6.6864680E-03,-2.252121E+00
6.6866520E-03,-2.253342E+00
6.6868360E-03,-2.255936E+00
6.6870200E-03,-2.258530E+00
6.6872040E-03,-2.257767E+00
6.6873880E-03,-2.260513E+00
6.6875720E-03,-2.258377E+00
6.6877560E-03,-2.262192E+00
6.6879400E-03,-2.264633E+00
6.6881240E-03,-2.264328E+00
6.6883080E-03,-2.264481E+00
6.6884920E-03,-2.265549E+00
6.6886760E-03,-2.267532E+00
6.6888600E-03,-2.269363E+00
6.6890440E-03,-2.269363E+00
6.6892280E-03,-2.271805E+00
6.6894120E-03,-2.271194E+00
6.6895960E-03,-2.274704E+00
6.6897800E-03,-2.275620E+00
6.6899640E-03,-2.274246E+00
6.6901480E-03,-2.277298E+00
6.6903320E-03,-2.278976E+00
6.6905160E-03,-2.278976E+00
6.6907000E-03,-2.281113E+00
6.6908840E-03,-2.280807E+00
6.6910680E-03,-2.283859E+00
6.6912520E-03,-2.284164E+00
6.6914360E-03,-2.284317E+00
6.6916200E-03,-2.286148E+00
6.6918040E-03,-2.289505E+00
6.6919880E-03,-2.289352E+00
6.6921720E-03,-2.289352E+00
6.6923560E-03,-2.290421E+00
6.6925400E-03,-2.292252E+00
6.6927240E-03,-2.293167E+00
6.6929080E-03,-2.295303E+00
6.6930920E-03,-2.296371E+00
6.6932760E-03,-2.294846E+00
6.6934600E-03,-2.296066E+00
6.6936440E-03,-2.296829E+00
6.6938280E-03,-2.299423E+00
6.6940120E-03,-2.302628E+00
6.6941960E-03,-2.302017E+00
6.6943800E-03,-2.301865E+00
6.6945640E-03,-2.303085E+00
6.6947480E-03,-2.305374E+00
6.6949320E-03,-2.304764E+00
6.6951160E-03,-2.307968E+00
6.6953000E-03,-2.309494E+00
6.6954840E-03,-2.310715E+00
6.6956680E-03,-2.310715E+00
6.6958520E-03,-2.313004E+00
6.6960360E-03,-2.314377E+00
6.6962200E-03,-2.314682E+00
6.6964040E-03,-2.318039E+00
6.6965880E-03,-2.317276E+00
6.6967720E-03,-2.316513E+00
6.6969560E-03,-2.320786E+00
6.6971400E-03,-2.321854E+00
6.6973240E-03,-2.321854E+00
6.6975080E-03,-2.323532E+00
6.6976920E-03,-2.322617E+00
6.6978760E-03,-2.325821E+00
6.6980600E-03,-2.327042E+00
6.6982440E-03,-2.327347E+00
6.6984280E-03,-2.326584E+00
6.6986120E-03,-2.327042E+00
6.6987960E-03,-2.329788E+00
6.6989800E-03,-2.332687E+00
6.6991640E-03,-2.332230E+00
6.6993480E-03,-2.335281E+00
6.6995320E-03,-2.336197E+00
6.6997160E-03,-2.334213E+00
6.6999000E-03,-2.336960E+00
6.7000840E-03,-2.336655E+00
6.7002680E-03,-2.337723E+00
6.7004520E-03,-2.339249E+00
6.7006360E-03,-2.341843E+00
6.7008200E-03,-2.339554E+00
6.7010040E-03,-2.340775E+00
6.7011880E-03,-2.341843E+00
6.7013720E-03,-2.344437E+00
6.7015560E-03,-2.343521E+00
6.7017400E-03,-2.346268E+00
6.7019240E-03,-2.346268E+00
6.7021080E-03,-2.347183E+00
6.7022920E-03,-2.349014E+00
6.7024760E-03,-2.351456E+00
6.7026600E-03,-2.350388E+00
6.7028440E-03,-2.353287E+00
6.7030280E-03,-2.353287E+00
6.7032120E-03,-2.355728E+00
6.7033960E-03,-2.354813E+00
6.7035800E-03,-2.356644E+00
6.7037640E-03,-2.357559E+00
6.7039480E-03,-2.358780E+00
6.7041320E-03,-2.359085E+00
6.7043160E-03,-2.363205E+00
6.7045000E-03,-2.359390E+00
6.7046840E-03,-2.363205E+00
6.7048680E-03,-2.361069E+00
6.7050520E-03,-2.364273E+00
6.7052360E-03,-2.363358E+00
6.7054200E-03,-2.367020E+00
6.7056040E-03,-2.365341E+00
6.7057880E-03,-2.367325E+00
6.7059720E-03,-2.368088E+00
6.7061560E-03,-2.369308E+00
6.7063400E-03,-2.370071E+00
6.7065240E-03,-2.370682E+00
6.7067080E-03,-2.372513E+00
6.7068920E-03,-2.374496E+00
6.7070760E-03,-2.373428E+00
6.7072600E-03,-2.376480E+00
6.7074440E-03,-2.376480E+00
6.7076280E-03,-2.378311E+00
6.7078120E-03,-2.379074E+00
6.7079960E-03,-2.378769E+00
6.7081800E-03,-2.379227E+00
6.7083640E-03,-2.380600E+00
6.7085480E-03,-2.380905E+00
6.7087320E-03,-2.384109E+00
6.7089160E-03,-2.382584E+00
6.7091000E-03,-2.386856E+00
6.7092840E-03,-2.385635E+00
6.7094680E-03,-2.386703E+00
6.7096520E-03,-2.388535E+00
6.7098360E-03,-2.390823E+00
6.7100200E-03,-2.388382E+00
6.7102040E-03,-2.388535E+00
6.7103880E-03,-2.391129E+00
6.7105720E-03,-2.391434E+00
6.7107560E-03,-2.390366E+00
6.7109400E-03,-2.391129E+00
6.7111240E-03,-2.393875E+00
6.7113080E-03,-2.392654E+00
6.7114920E-03,-2.394638E+00
6.7116760E-03,-2.395554E+00
6.7118600E-03,-2.396011E+00
6.7120440E-03,-2.398758E+00
6.7122280E-03,-2.398911E+00
6.7124120E-03,-2.398453E+00
6.7125960E-03,-2.399826E+00
6.7127800E-03,-2.400436E+00
6.7129640E-03,-2.402725E+00
6.7131480E-03,-2.402420E+00
6.7133320E-03,-2.403336E+00
6.7135160E-03,-2.403946E+00
6.7137000E-03,-2.407303E+00
6.7138840E-03,-2.406387E+00
6.7140680E-03,-2.404861E+00
6.7142520E-03,-2.408981E+00
6.7144360E-03,-2.406998E+00
6.7146200E-03,-2.411423E+00
6.7148040E-03,-2.410965E+00
6.7149880E-03,-2.412033E+00
6.7151720E-03,-2.411270E+00
6.7153560E-03,-2.413864E+00
6.7155400E-03,-2.412491E+00
6.7157240E-03,-2.416306E+00
6.7159080E-03,-2.414474E+00
6.7160920E-03,-2.417831E+00
6.7162760E-03,-2.416763E+00
6.7164600E-03,-2.418442E+00
6.7166440E-03,-2.421494E+00
6.7168280E-03,-2.420731E+00
6.7170120E-03,-2.421494E+00
6.7171960E-03,-2.422714E+00
6.7173800E-03,-2.422256E+00
6.7175640E-03,-2.421188E+00
6.7177480E-03,-2.419968E+00
6.7179320E-03,-2.422867E+00
6.7181160E-03,-2.423630E+00
6.7183000E-03,-2.426224E+00
6.7184840E-03,-2.427902E+00
6.7186680E-03,-2.429581E+00
6.7188520E-03,-2.428207E+00
6.7190360E-03,-2.428055E+00
6.7192200E-03,-2.426834E+00
6.7194040E-03,-2.429733E+00
6.7195880E-03,-2.429886E+00
6.7197720E-03,-2.430954E+00
6.7199560E-03,-2.433243E+00
6.7201400E-03,-2.433548E+00
6.7203240E-03,-2.432938E+00
6.7205080E-03,-2.433243E+00
6.7206920E-03,-2.435226E+00
6.7208760E-03,-2.434921E+00
6.7210600E-03,-2.435837E+00
6.7212440E-03,-2.437973E+00
6.7214280E-03,-2.436752E+00
6.7216120E-03,-2.439804E+00
6.7217960E-03,-2.437210E+00
6.7219800E-03,-2.439346E+00
6.7221640E-03,-2.439194E+00
6.7223480E-03,-2.438736E+00
6.7225320E-03,-2.439041E+00
6.7227160E-03,-2.439194E+00
6.7229000E-03,-2.443771E+00
6.7230840E-03,-2.442703E+00
6.7232680E-03,-2.443619E+00
6.7234520E-03,-2.442398E+00
6.7236360E-03,-2.445908E+00
6.7238200E-03,-2.445755E+00
6.7240040E-03,-2.448654E+00
6.7241880E-03,-2.445602E+00
6.7243720E-03,-2.448959E+00
6.7245560E-03,-2.450943E+00
6.7247400E-03,-2.450943E+00
6.7249240E-03,-2.451401E+00
6.7251080E-03,-2.452316E+00
6.7252920E-03,-2.452621E+00
6.7254760E-03,-2.451706E+00
6.7256600E-03,-2.453232E+00
6.7258440E-03,-2.453537E+00
6.7260280E-03,-2.454300E+00
6.7262120E-03,-2.455521E+00
6.7263960E-03,-2.455521E+00
6.7265800E-03,-2.456284E+00
6.7267640E-03,-2.457199E+00
6.7269480E-03,-2.456284E+00
6.7271320E-03,-2.458572E+00
6.7273160E-03,-2.457199E+00
6.7275000E-03,-2.457657E+00
6.7276840E-03,-2.458115E+00
6.7278680E-03,-2.457962E+00
6.7280520E-03,-2.459488E+00
6.7282360E-03,-2.462845E+00
6.7284200E-03,-2.459641E+00
6.7286040E-03,-2.460098E+00
6.7287880E-03,-2.461472E+00
6.7289720E-03,-2.464218E+00
6.7291560E-03,-2.463760E+00
6.7293400E-03,-2.463303E+00
6.7295240E-03,-2.465439E+00
6.7297080E-03,-2.463760E+00
6.7298920E-03,-2.465134E+00
6.7300760E-03,-2.464371E+00
6.7302600E-03,-2.466660E+00
6.7304440E-03,-2.466202E+00
6.7306280E-03,-2.467117E+00
6.7308120E-03,-2.467117E+00
6.7309960E-03,-2.468643E+00
6.7311800E-03,-2.470016E+00
6.7313640E-03,-2.470474E+00
6.7315480E-03,-2.470627E+00
6.7317320E-03,-2.470932E+00
6.7319160E-03,-2.471085E+00
6.7321000E-03,-2.472000E+00
6.7322840E-03,-2.471848E+00
6.7324680E-03,-2.472305E+00
6.7326520E-03,-2.472000E+00
6.7328360E-03,-2.473068E+00
6.7330200E-03,-2.473984E+00
6.7332040E-03,-2.473373E+00
6.7333880E-03,-2.474289E+00
6.7335720E-03,-2.477036E+00
6.7337560E-03,-2.476578E+00
6.7339400E-03,-2.476425E+00
6.7341240E-03,-2.476425E+00
6.7343080E-03,-2.477036E+00
6.7344920E-03,-2.478256E+00
6.7346760E-03,-2.478867E+00
6.7348600E-03,-2.478409E+00
6.7350440E-03,-2.479019E+00
6.7352280E-03,-2.478104E+00
6.7354120E-03,-2.479630E+00
6.7355960E-03,-2.478867E+00
6.7357800E-03,-2.480545E+00
6.7359640E-03,-2.481461E+00
6.7361480E-03,-2.481155E+00
6.7363320E-03,-2.479935E+00
6.7365160E-03,-2.479935E+00
6.7367000E-03,-2.482224E+00
6.7368840E-03,-2.481766E+00
6.7370680E-03,-2.483902E+00
6.7372520E-03,-2.483902E+00
6.7374360E-03,-2.482986E+00
6.7376200E-03,-2.484512E+00
6.7378040E-03,-2.483597E+00
6.7379880E-03,-2.485428E+00
6.7381720E-03,-2.484207E+00
6.7383560E-03,-2.484665E+00
6.7385400E-03,-2.483444E+00
6.7387240E-03,-2.483444E+00
6.7389080E-03,-2.484207E+00
6.7390920E-03,-2.484665E+00
6.7392760E-03,-2.486191E+00
6.7394600E-03,-2.485580E+00
6.7396440E-03,-2.484970E+00
6.7398280E-03,-2.489243E+00
6.7400120E-03,-2.488937E+00
6.7401960E-03,-2.489090E+00
6.7403800E-03,-2.490616E+00
6.7405640E-03,-2.490005E+00
6.7407480E-03,-2.491531E+00
6.7409320E-03,-2.489395E+00
6.7411160E-03,-2.492447E+00
6.7413000E-03,-2.490921E+00
6.7414840E-03,-2.490005E+00
6.7416680E-03,-2.490311E+00
6.7418520E-03,-2.492142E+00
6.7420360E-03,-2.491837E+00
6.7422200E-03,-2.492294E+00
6.7424040E-03,-2.491684E+00
6.7425880E-03,-2.493668E+00
6.7427720E-03,-2.492294E+00
6.7429560E-03,-2.492752E+00
6.7431400E-03,-2.493820E+00
6.7433240E-03,-2.494583E+00
6.7435080E-03,-2.493210E+00
6.7436920E-03,-2.494736E+00
6.7438760E-03,-2.493210E+00
6.7440600E-03,-2.496414E+00
6.7442440E-03,-2.495346E+00
6.7444280E-03,-2.495041E+00
6.7446120E-03,-2.495499E+00
6.7447960E-03,-2.495651E+00
6.7449800E-03,-2.495041E+00
6.7451640E-03,-2.495346E+00
6.7453480E-03,-2.496719E+00
6.7455320E-03,-2.497025E+00
6.7457160E-03,-2.495804E+00
6.7459000E-03,-2.495651E+00
6.7460840E-03,-2.495193E+00
6.7462680E-03,-2.496719E+00
6.7464520E-03,-2.497482E+00
6.7466360E-03,-2.497177E+00
6.7468200E-03,-2.496414E+00
6.7470040E-03,-2.496262E+00
6.7471880E-03,-2.496872E+00
6.7473720E-03,-2.498245E+00
6.7475560E-03,-2.499466E+00
6.7477400E-03,-2.497177E+00
6.7479240E-03,-2.499313E+00
6.7481080E-03,-2.499619E+00
6.7482920E-03,-2.498398E+00
6.7484760E-03,-2.499313E+00
6.7486600E-03,-2.499466E+00
6.7488440E-03,-2.500687E+00
6.7490280E-03,-2.499313E+00
6.7492120E-03,-2.499771E+00
6.7493960E-03,-2.500839E+00
6.7495800E-03,-2.499771E+00
6.7497640E-03,-2.500076E+00
6.7499480E-03,-2.503128E+00
6.7501320E-03,-2.502213E+00
6.7503160E-03,-2.499313E+00
6.7505000E-03,-2.500992E+00
6.7506840E-03,-2.502365E+00
6.7508680E-03,-2.501602E+00
6.7510520E-03,-2.501602E+00
6.7512360E-03,-2.500992E+00
6.7514200E-03,-2.502823E+00
6.7516040E-03,-2.503433E+00
6.7517880E-03,-2.502365E+00
6.7519720E-03,-2.500381E+00
6.7521560E-03,-2.502213E+00
6.7523400E-03,-2.500839E+00
6.7525240E-03,-2.505264E+00
6.7527080E-03,-2.502670E+00
6.7528920E-03,-2.501297E+00
6.7530760E-03,-2.501144E+00
6.7532600E-03,-2.501907E+00
6.7534440E-03,-2.503281E+00
6.7536280E-03,-2.503281E+00
6.7538120E-03,-2.500534E+00
6.7539960E-03,-2.502365E+00
6.7541800E-03,-2.500229E+00
6.7543640E-03,-2.501907E+00
6.7545480E-03,-2.502213E+00
6.7547320E-03,-2.500687E+00
6.7549160E-03,-2.503891E+00
6.7551000E-03,-2.501297E+00
6.7552840E-03,-2.502823E+00
6.7554680E-03,-2.503281E+00
6.7556520E-03,-2.503891E+00
6.7558360E-03,-2.502365E+00
6.7560200E-03,-2.502365E+00
6.7562040E-03,-2.504349E+00
6.7563880E-03,-2.502670E+00
6.7565720E-03,-2.504044E+00
6.7567560E-03,-2.504959E+00
6.7569400E-03,-2.506332E+00
6.7571240E-03,-2.505264E+00
6.7573080E-03,-2.506638E+00
6.7574920E-03,-2.503586E+00
6.7576760E-03,-2.505569E+00
6.7578600E-03,-2.503128E+00
6.7580440E-03,-2.504654E+00
6.7582280E-03,-2.505722E+00
6.7584120E-03,-2.503281E+00
6.7585960E-03,-2.503281E+00
6.7587800E-03,-2.504959E+00
6.7589640E-03,-2.504196E+00
6.7591480E-03,-2.504044E+00
6.7593320E-03,-2.503586E+00
6.7595160E-03,-2.500992E+00
6.7597000E-03,-2.505722E+00
6.7598840E-03,-2.502213E+00
6.7600680E-03,-2.502518E+00
6.7602520E-03,-2.502823E+00
6.7604360E-03,-2.506790E+00
6.7606200E-03,-2.503891E+00
6.7608040E-03,-2.505722E+00
6.7609880E-03,-2.504044E+00
6.7611720E-03,-2.504959E+00
6.7613560E-03,-2.507553E+00
6.7615400E-03,-2.506180E+00
6.7617240E-03,-2.506943E+00
6.7619080E-03,-2.505569E+00
6.7620920E-03,-2.504044E+00
6.7622760E-03,-2.504654E+00
6.7624600E-03,-2.505569E+00
6.7626440E-03,-2.503891E+00
6.7628280E-03,-2.504044E+00
6.7630120E-03,-2.503891E+00
6.7631960E-03,-2.503891E+00
6.7633800E-03,-2.502518E+00
6.7635640E-03,-2.502670E+00
6.7637480E-03,-2.504501E+00
6.7639320E-03,-2.503891E+00
6.7641160E-03,-2.499161E+00
6.7643000E-03,-2.501755E+00
6.7644840E-03,-2.501297E+00
6.7646680E-03,-2.500839E+00
6.7648520E-03,-2.502518E+00
6.7650360E-03,-2.500076E+00
6.7652200E-03,-2.501602E+00
6.7654040E-03,-2.501755E+00
6.7655880E-03,-2.500839E+00
6.7657720E-03,-2.498703E+00
6.7659560E-03,-2.497940E+00
6.7661400E-03,-2.499313E+00
6.7663240E-03,-2.498550E+00
6.7665080E-03,-2.501907E+00
6.7666920E-03,-2.501297E+00
6.7668760E-03,-2.499008E+00
6.7670600E-03,-2.500534E+00
6.7672440E-03,-2.502213E+00
6.7674280E-03,-2.500839E+00
6.7676120E-03,-2.501297E+00
6.7677960E-03,-2.500229E+00
6.7679800E-03,-2.499924E+00
6.7681640E-03,-2.500687E+00
6.7683480E-03,-2.501144E+00
6.7685320E-03,-2.500839E+00
6.7687160E-03,-2.499924E+00
6.7689000E-03,-2.497177E+00
6.7690840E-03,-2.497482E+00
6.7692680E-03,-2.497025E+00
6.7694520E-03,-2.497787E+00
6.7696360E-03,-2.496719E+00
6.7698200E-03,-2.496872E+00
6.7700040E-03,-2.496872E+00
6.7701880E-03,-2.500381E+00
6.7703720E-03,-2.496109E+00
6.7705560E-03,-2.497330E+00
6.7707400E-03,-2.495651E+00
6.7709240E-03,-2.494431E+00
6.7711080E-03,-2.495346E+00
6.7712920E-03,-2.496567E+00
6.7714760E-03,-2.495193E+00
6.7716600E-03,-2.493362E+00
6.7718440E-03,-2.496262E+00
6.7720280E-03,-2.495956E+00
6.7722120E-03,-2.495041E+00
6.7723960E-03,-2.495193E+00
6.7725800E-03,-2.493973E+00
6.7727640E-03,-2.496872E+00
6.7729480E-03,-2.493515E+00
6.7731320E-03,-2.495499E+00
6.7733160E-03,-2.493362E+00
6.7735000E-03,-2.493362E+00
6.7736840E-03,-2.490768E+00
6.7738680E-03,-2.491531E+00
6.7740520E-03,-2.490768E+00
6.7742360E-03,-2.491074E+00
6.7744200E-03,-2.490463E+00
6.7746040E-03,-2.491989E+00
6.7747880E-03,-2.490616E+00
6.7749720E-03,-2.490311E+00
6.7751560E-03,-2.491226E+00
6.7753400E-03,-2.488785E+00
6.7755240E-03,-2.488022E+00
6.7757080E-03,-2.486954E+00
6.7758920E-03,-2.489853E+00
6.7760760E-03,-2.488480E+00
6.7762600E-03,-2.487259E+00
6.7764440E-03,-2.488632E+00
6.7766280E-03,-2.488022E+00
6.7768120E-03,-2.487259E+00
6.7769960E-03,-2.487106E+00
6.7771800E-03,-2.484970E+00
6.7773640E-03,-2.486649E+00
6.7775480E-03,-2.485428E+00
6.7777320E-03,-2.485580E+00
6.7779160E-03,-2.484665E+00
6.7781000E-03,-2.484665E+00
6.7782840E-03,-2.486191E+00
6.7784680E-03,-2.486343E+00
6.7786520E-03,-2.481461E+00
6.7788360E-03,-2.482681E+00
6.7790200E-03,-2.483292E+00
6.7792040E-03,-2.482376E+00
6.7793880E-03,-2.482681E+00
6.7795720E-03,-2.483444E+00
6.7797560E-03,-2.481766E+00
6.7799400E-03,-2.482529E+00
6.7801240E-03,-2.480240E+00
6.7803080E-03,-2.480240E+00
6.7804920E-03,-2.478561E+00
6.7806760E-03,-2.478561E+00
6.7808600E-03,-2.481308E+00
6.7810440E-03,-2.479019E+00
6.7812280E-03,-2.478714E+00
6.7814120E-03,-2.475357E+00
6.7815960E-03,-2.477798E+00
6.7817800E-03,-2.478561E+00
6.7819640E-03,-2.475967E+00
6.7821480E-03,-2.475967E+00
6.7823320E-03,-2.474442E+00
6.7825160E-03,-2.474136E+00
6.7827000E-03,-2.473984E+00
6.7828840E-03,-2.475662E+00
6.7830680E-03,-2.472916E+00
6.7832520E-03,-2.472153E+00
6.7834360E-03,-2.472000E+00
6.7836200E-03,-2.471542E+00
6.7838040E-03,-2.472305E+00
6.7839880E-03,-2.469711E+00
6.7841720E-03,-2.471695E+00
6.7843560E-03,-2.470627E+00
6.7845400E-03,-2.471085E+00
6.7847240E-03,-2.470627E+00
6.7849080E-03,-2.469254E+00
6.7850920E-03,-2.469864E+00
6.7852760E-03,-2.468491E+00
6.7854600E-03,-2.467728E+00
6.7856440E-03,-2.468338E+00
6.7858280E-03,-2.465897E+00
6.7860120E-03,-2.465439E+00
6.7861960E-03,-2.464828E+00
6.7863800E-03,-2.467270E+00
6.7865640E-03,-2.463608E+00
6.7867480E-03,-2.463760E+00
6.7869320E-03,-2.463455E+00
6.7871160E-03,-2.464066E+00
6.7873000E-03,-2.462082E+00
6.7874840E-03,-2.462845E+00
6.7876680E-03,-2.465134E+00
6.7878520E-03,-2.464828E+00
6.7880360E-03,-2.461319E+00
6.7882200E-03,-2.460403E+00
6.7884040E-03,-2.460709E+00
6.7885880E-03,-2.460709E+00
6.7887720E-03,-2.462540E+00
6.7889560E-03,-2.458725E+00
6.7891400E-03,-2.459335E+00
6.7893240E-03,-2.458725E+00
6.7895080E-03,-2.458267E+00
6.7896920E-03,-2.457352E+00
6.7898760E-03,-2.454758E+00
6.7900600E-03,-2.454758E+00
6.7902440E-03,-2.452469E+00
6.7904280E-03,-2.452927E+00
6.7906120E-03,-2.454758E+00
6.7907960E-03,-2.451096E+00
6.7909800E-03,-2.451859E+00
6.7911640E-03,-2.449112E+00
6.7913480E-03,-2.448807E+00
6.7915320E-03,-2.449875E+00
6.7917160E-03,-2.449875E+00
6.7919000E-03,-2.449112E+00
6.7920840E-03,-2.447433E+00
6.7922680E-03,-2.446823E+00
6.7924520E-03,-2.446823E+00
6.7926360E-03,-2.445297E+00
6.7928200E-03,-2.446213E+00
6.7930040E-03,-2.445145E+00
6.7931880E-03,-2.444687E+00
6.7933720E-03,-2.446060E+00
6.7935560E-03,-2.442703E+00
6.7937400E-03,-2.440567E+00
6.7939240E-03,-2.442551E+00
6.7941080E-03,-2.443161E+00
6.7942920E-03,-2.441483E+00
6.7944760E-03,-2.440872E+00
6.7946600E-03,-2.438889E+00
6.7948440E-03,-2.439804E+00
6.7950280E-03,-2.435989E+00
6.7952120E-03,-2.440109E+00
6.7953960E-03,-2.436447E+00
6.7955800E-03,-2.436142E+00
6.7957640E-03,-2.434464E+00
6.7959480E-03,-2.435684E+00
6.7961320E-03,-2.433395E+00
6.7963160E-03,-2.431717E+00
6.7965000E-03,-2.432632E+00
6.7966840E-03,-2.431717E+00
6.7968680E-03,-2.434158E+00
6.7970520E-03,-2.431564E+00
6.7972360E-03,-2.428665E+00
6.7974200E-03,-2.428970E+00
6.7976040E-03,-2.430191E+00
6.7977880E-03,-2.428513E+00
6.7979720E-03,-2.430038E+00
6.7981560E-03,-2.426834E+00
6.7983400E-03,-2.425613E+00
6.7985240E-03,-2.425461E+00
6.7987080E-03,-2.426834E+00
6.7988920E-03,-2.424545E+00
6.7990760E-03,-2.424088E+00
6.7992600E-03,-2.420120E+00
6.7994440E-03,-2.421646E+00
6.7996280E-03,-2.421188E+00
6.7998120E-03,-2.422867E+00
6.7999960E-03,-2.418747E+00
6.8001800E-03,-2.419510E+00
6.8003640E-03,-2.417984E+00
6.8005480E-03,-2.418442E+00
6.8007320E-03,-2.416000E+00
6.8009160E-03,-2.412491E+00
6.8011000E-03,-2.415237E+00
6.8012840E-03,-2.415543E+00
6.8014680E-03,-2.411118E+00
6.8016520E-03,-2.411575E+00
6.8018360E-03,-2.409744E+00
6.8020200E-03,-2.408829E+00
6.8022040E-03,-2.407913E+00
6.8023880E-03,-2.411118E+00
6.8025720E-03,-2.408676E+00
6.8027560E-03,-2.406998E+00
6.8029400E-03,-2.406998E+00
6.8031240E-03,-2.405014E+00
6.8033080E-03,-2.405624E+00
6.8034920E-03,-2.404709E+00
6.8036760E-03,-2.404404E+00
6.8038600E-03,-2.402115E+00
6.8040440E-03,-2.401199E+00
6.8042280E-03,-2.401505E+00
6.8044120E-03,-2.399979E+00
6.8045960E-03,-2.399063E+00
6.8047800E-03,-2.398453E+00
6.8049640E-03,-2.398300E+00
6.8051480E-03,-2.397079E+00
6.8053320E-03,-2.396317E+00
6.8055160E-03,-2.395706E+00
6.8057000E-03,-2.392349E+00
6.8058840E-03,-2.390671E+00
